station;latitude;longitude
Tarnowskie Góry Lasowice;50.45399999999999;18.8711
Tarnowskie Góry Strzybnica;50.47510666016842;18.796920815321656
Tarnowskie Góry Wąskotorowe;50.4;18.8611
Tarnów;50.00530733371002;20.974388630077225
Tarnów Filia;49.992;20.97
Tarnów Klikowa;50.028999999999996;20.9658
Tarnów Mościce;50.006;20.9247
Tarnów Opolski;50.57163020631265;18.078554485809907
Tarnów Północny;50.007;20.9583
Tarnów Wschód;50.00713;21.001361
Tarnów-Mościce;50.00648578124797;20.92543327334932
Tarnówka;53.33863;16.862139
Tartak (przystanek kolejowy);51.355;19.8822
Tarzymiechy;50.85438901683125;23.12218459648103
Tarzymiechy (przystanek kolejowy);50.843999999999994;23.1347
Tarło (przystanek kolejowy);51.506;22.6869
Tawęcino;54.655149400902516;17.79508452712069
Tawęcino (przystanek kolejowy);54.65;17.7967
Tczew;54.097;18.7883
Tczew Południe;54.09008926944745;18.792547459177296
Tczew Suchostrzygi;54.0983018498593;18.757328478260387
Tczew Wisła;54.09290587691434;18.801160169353192
Telaki;52.55307;22.160003
Telatyn (stacja kolejowa);50.532;23.8392
Templewo (przystanek kolejowy);52.446999999999996;15.3967
Teratyn koło Uchań;50.888999999999996;23.7517
Teresin Niepokalanów;52.202201590326936;20.41585991583908
Terespol;52.0741280899873;23.600890978257354
Terespol Pomorski;53.40983569521453;18.35236244419949
Tereszpol Biłgorajski;50.575;22.8881
Tereszpol Wąskotorowy;50.57;22.8894
Tetyń;53.048;14.7631
Tleń;53.614356619192236;18.26636601309004
Tleń (przystanek kolejowy);53.614;18.2668
Tobołów (stacja kolejowa);53.986000000000004;23.1539
Tokary;53.18899999999999;19.1214
Toliszczek (przystanek kolejowy);54.74100000000001;18.0136
Tolkmicko;54.321000000000005;19.5222
Tolniki Wielkie (przystanek kolejowy);54.0689;20.706683
Tomaszów;50.45;23.4306
Tomaszów Bolesławiecki;51.28603437223732;15.679374174419072
Tomaszów Mazowiecki;51.54762775575246;20.033111720539953
Tomaszów Mazowiecki Białobrzegi;51.52442648197467;20.065341248915416
Tomisław (przystanek kolejowy);51.294;15.4214
Tomisławice;52.486999999999995;18.5014
Topola - Osiedle;51.61284884043853;17.761959168156157
Topola Osiedle;51.61277777;17.762222222
Topola Pińczowska;50.0;20.45
Toporzyk;53.68899999999999;16.0367
Toporów;52.260252540441115;15.261412081276365
Topór;52.58492298939578;21.812850235160614
Toruń Barbarka;53.056000000000004;18.5542
Toruń Czerniewice;52.97475761276733;18.674091116442465
Toruń Elana;53.04;18.6619
Toruń Grębocin;53.045;18.6908
Toruń Główny;52.99989949137269;18.61475384266909
Toruń Kluczyki;52.989;18.5775
Toruń Miasto;53.01218644414458;18.619769158494073
Toruń Podgórz;52.985;18.5631
Toruń Północny;53.034;18.5885
Toruń Wschodni;53.027;18.6347
Toruń Zachodni;53.018;18.5799
Torzym;52.31272993585287;15.05791008795681
Toszek;50.44166013211696;18.513568963930187
Toszek Północ;50.455815952527935;18.539253141662982
Tołkiny;54.117363025455724;21.23551687707269
Trakiszki;54.23969710304581;23.2081391115066
Tralewo;54.10082404643362;18.997412324886014
Tralewo (przystanek kolejowy);54.09669;18.996694
Trawniki;51.13599670755456;22.99323524455588
Trawniki Wąskotorowe;51.133;22.9956
Treblinka (stacja kolejowa);52.66112;22.025561
Trocka;52.27542777;21.055761111
Tropy Igły;53.95399999999999;19.1808
Troszyn;53.844241493102494;14.718917098188331
Truskolas (przystanek kolejowy);53.812;15.1278
Trutnowy;54.242;18.8181
Trypucie;53.07139990328186;23.02604162491752
Tryńcza (przystanek osobowy);50.137;22.5386
Trzciana;50.078607326848974;21.839145238489444
Trzcianka;53.03368400379999;16.46607264776127
Trzciel;52.367;15.8872
Trzciel Zachodni;52.364;15.87
Trzcinica Wielkopolska;51.168890000000005;18.000289
Trzciniec;53.08528259560254;17.94827022068494
Trzciniec Zgorzelecki;50.9;14.8928
Trzcińskie Kurpiowskie;53.391999999999996;21.7602
Trzcińsko;50.88329153112944;15.871847207451465
Trzcińsko Zdrój;52.96229867567288;14.6186404906373
Trzebaw;52.296599823973246;16.767924936383928
Trzebiatkowa;54.065;17.3003
Trzebiatkowo;54.047;15.2533
Trzebiatów;54.059825936752475;15.277222456132092
Trzebiatów (stacja kolejowa);54.059;15.2769
Trzebiatów Mokre;54.068000000000005;15.2642
Trzebiatów Wąskotorowy;54.059;15.2783
Trzebicz Krajeński;52.809;15.7614
Trzebiechów;52.018;15.7347
Trzebiel Gródek;51.634440000000005;14.811117
Trzebienia Siersza;50.183506952479526;19.450605409880886
Trzebieszewo Kamieńskie;53.96;14.8447
Trzebieszowice;50.34335;16.776683
Trzebień;51.378;15.6047
Trzebieńczyce;49.98;19.4567
Trzebież Szczeciński;53.6538;14.501511
Trzebinia;50.15440708927318;19.452090866437572
Trzebinia Siersza Wodna;50.181999999999995;19.4516
Trzebiszewo;52.62521501298821;15.405687503105154
Trzebiszewo (przystanek kolejowy);52.625;15.4053
Trzebnica;51.304260209834965;17.06305199008616
Trzebnica Gaj;51.3;17.0689
Trzebnica Zdrój;51.303000000000004;17.065
Trzebnik;50.821999999999996;16.8594
Trzeboszowice;50.428000000000004;17.1108
Trzebusz Gryficki;54.09;15.2722
Trzebórz;53.073;14.7864
Trzebów (przystanek kolejowy);51.54600000000001;15.3847
Trzechel (przystanek kolejowy);53.733000000000004;14.9356
Trzeciewnica;53.158;17.6239
Trzemeszno;52.56985325760501;17.81764366425345
Trzemeszno Lubuskie;52.43600000000001;15.2475
Trzeszczany (stacja kolejowa);50.82;23.7608
Trześniów (przystanek kolejowy);52.458;14.9564
Trzonki (przystanek kolejowy);53.68195;21.800017
Trzygłów (stacja kolejowa);53.861000000000004;15.1644
Trzynik (przystanek kolejowy);54.011;15.59
Trzęsacz;54.073796556162215;14.994652341812165
Trzęsacz (przystanek kolejowy);54.07358888;14.994430555
Trąbczyn (stacja kolejowa);52.13973;17.966136
Trąbki;53.395;15.2381
Trąbki Wąskotorowe;53.394;15.2381
Trębki;52.318999999999996;19.5383
Trępnowy (przystanek kolejowy);54.125;18.9822
Tuchlin (przystanek kolejowy);53.82751;21.807247
Tuchola;53.583999999999996;17.8586
Tuchomie;54.11600000000001;17.3317
Tuchomko;54.132;17.3683
Tuchorza;52.167775516764834;16.047431920092972
Tuchorza (stacja kolejowa);52.1675;16.047674
Tuchów;49.89218559521078;21.055831832379244
Tuczki;53.34802007475872;19.961884149362536
Tuczno Krajeńskie;53.2189543018521;16.17509510048182
Tujsk;54.27608766480785;19.13290861054278
Tulce;52.336000000000006;17.0786
Tumlin;50.96760522337573;20.602196044177877
Tunel;50.43373552002832;19.991442376801945
Tuplice;51.67153009933168;14.838279903047807
Tuplice Barszcz;51.6878;14.836408
Tuplice Dębinka;51.666122032331934;14.910085086795814
Turbia;50.617;21.9728
Turek;50.397;16.5144
Turek Aleja 3 Maja;52.021;18.4984
Turoszów;50.942381054556186;14.909361779639132
Turoszów Kopalnia;50.9;14.9244
Turoszów Kopalnia Wąskotorowy;50.928999999999995;14.9231
Turoszów Wąskotorowy;50.942;14.9106
Turośl (przystanek kolejowy);53.386;21.7261
Turza Wielka;53.30751195733738;20.08376165011786
Turza Śląska (stacja kolejowa);49.9;18.435
Turze (przystanek kolejowy);53.483999999999995;16.4256
Turznica;53.6;19.8461
Turzno (przystanek kolejowy);53.101000000000006;18.7364
Turzno Kujawskie;52.833;18.7811
Turzynów;52.230497460695496;19.027529224137627
Turów;50.76775511787359;19.31776551528917
Turów Wieluński;51.211999999999996;18.5208
Tuszów Narodowy;50.372;21.4586
Tułowice;50.59815687059188;17.649369243470414
Tułowice Niemodlińskie;50.59806;17.649181
Tułowice Sochaczewskie;52.344607517913886;20.284028469182648
Tuły;50.87434886365329;18.100033064912907
Twarda Góra;53.682624998569075;18.67152895903294
Twardawa;50.34709000473461;17.999204367957258
Twardogóra;51.36027670487299;17.467490892408613
Twardogóra Sycowska;51.36;17.4678
Twardoszek (przystanek kolejowy);52.545;14.7242
Twardów;51.946999999999996;17.6206
Tworki;52.169289483764715;20.82347851289672
Tworków;50.016430058069865;18.24961079022965
Tworóg;50.52751604662517;18.716548700189932
Tworóg (stacja kolejowa);50.528;18.7153
Tworóg Brynek;50.505447584854345;18.754273500038515
Tychowo;53.92150195895072;16.234710971065084
Tychy;50.13623286969934;18.96414395629206
Tychy (stacja kolejowa);50.136379999999996;18.964167
Tychy -  Lodowisko;50.10773567083878;19.000517448797066
Tychy - Aleja Bielska;50.11681070324062;18.9829129870187
Tychy - Grota Roweckiego;50.11395269355546;18.986494222867
Tychy - Miasto;50.111908382620285;18.990930638544732
Tychy - Zachodnie;50.12114133900589;18.978832547346357
Tychy - Żwaków;50.10902557459733;18.952430222816567
Tychy Aleja Bielska;50.117;18.9825
Tychy Grota-Roweckiego;50.113;18.987
Tychy Lodowisko;50.107;18.9999
Tychy Miasto;50.111000000000004;18.9914
Tychy Urbanowice;50.106;19.035
Tychy Zachodnie;50.12;18.9791
Tychy Świerczyniec;50.097;19.0614
Tychy Żwaków;50.108999999999995;18.9525
Tyczewo (przystanek kolejowy);53.986000000000004;16.2964
Tylice Gwiździny;53.41138;19.655011
Tyliczki (przystanek kolejowy);53.41;19.6925
Tymbark;49.735108091682406;20.319864315123752
Tymienice (przystanek kolejowy);51.86918;14.97335
Tymień;54.205;15.8447
Tyniec Legnicki;51.156000000000006;16.4032
Tyszowce;50.622;23.7589
Tąpadły (stacja kolejowa);53.927;15.3253
Tłoki;52.11605453854933;16.172183196652238
Tłustomosty (przystanek kolejowy);50.111000000000004;18.0561
Tłuszcz;52.43037264242942;21.43374199767901
Ublik (stacja kolejowa);53.88417;21.896669
Ubocze;51.05576866565007;15.420122279012311
Uchanie;50.906000000000006;23.6561
Ugacie (przystanek kolejowy);54.365;16.6946
Ugoszcz (przystanek kolejowy);54.126999999999995;17.54
Uherce;49.46528;22.399736
Uherce Mineralne;49.465538569320316;22.400157896938136
Uherce Tunel;49.463;22.3803
Uhowo;53.004284977864415;22.908605084950352
Uhrusk;51.31952265770338;23.619250294411373
Uhrusk (stacja kolejowa);51.3194;23.619175
Uhrusk Przystanek;51.29572342861768;23.618880453796315
Ujazd Górny (stacja kolejowa);51.08;16.4994
Ujazd Wielkopolski;52.21204265152771;16.424982752410227
Ujazd Wąskotorowy;52.21216;16.423444
Ujście Noteckie;53.097;17.1236
Ujście Południowe;53.097;17.1236
Ulaski (przystanek kolejowy);52.891999999999996;21.1256
Ulhówek (przystanek kolejowy);50.448;23.7822
Ulikowo;53.348;15.1175
Ulim (przystanek kolejowy);52.67100000000001;15.2197
Umianowice;50.58266;20.520469
Unibórz (przystanek kolejowy);53.821000000000005;15.0603
Uniemyśl (przystanek kolejowy);50.63196;16.041953
Uniestowo (przystanek kolejowy);54.019;15.3883
Unieszewo;53.729;20.03.
Unimie (przystanek kolejowy);53.621;15.5664
Unisław Pomorski;53.206;18.3833
Unisław Śląski (przystanek kolejowy);50.71111111;16.224166666
Upadły (przystanek kolejowy);53.86;15.0178
Upałty (stacja kolejowa);54.00196;21.851678
Urle;52.506;21.6206
Urok (przystanek kolejowy);53.358999999999995;14.6997
Ursynów;52.161;21.0278
Urzejowice;50.013846615417684;22.46892118677136
Urządków;51.25306197612315;21.871771402479688
Ustanówek;51.99583252072985;21.06051269995148
Ustianowa;49.435;22.5083
Ustka;54.578451134525224;16.86171888406343
Ustronie Morskie;54.20025116530281;15.746811667588318
Ustroń;49.72800880882206;18.80194862261721
Ustroń Polana;49.696402679329935;18.830280183176786
Ustroń Zdrój;49.720724166765464;18.816438492630738
Ustrzyki Dolne;49.429117626836174;22.59603911579041
Uszczyn (stacja kolejowa);51.394;19.7667
Uzdowo;53.345;20.1072
Uścikowo (stacja kolejowa);52.81926;17.599956
WILKOWO ŚWIEBODZIŃSKIE ;52.25610640410236;15.470232389299447
WKD Warszawa Raków;52.19497937518717;20.93647993779929
Wach (stacja kolejowa);53.28167;21.393889
Wadowice;49.885645203533;19.50132806340113
Walim (stacja kolejowa);50.699;16.4386
Waliły (stacja kolejowa);53.108000000000004;23.6475
Wandzin;51.39849588733809;22.629929312643718
Wandzin (przystanek kolejowy);51.394;22.6317
Wapienica;49.81101152763687;18.980438930605413
Wapienno;52.837909758055275;17.973488912071975
Wapienno (stacja kolejowa);52.838;17.9722
Wapienno Przystanek;52.83;17.9794
Waplewo;53.511227559525345;20.355819419328263
Waplewo (stacja kolejowa);53.511;20.3553
Waplewo Wielkie (stacja kolejowa);53.922;19.2342
Wapno;52.905;17.4772
Warcisław (przystanek kolejowy);54.048;15.3139
Wardyń;53.15875256509507;15.511247045605511
Wargowo;52.58416666;16.8225
Warka;51.793654448926496;21.16890975729863
Warkocz;50.82987259723051;17.046093399127397
Warlubie;53.588424425345174;18.62262041360981
Warnice Dębica;53.25899999999999;14.9781
Warnik (przystanek kolejowy);53.372;14.4144
Warnowo (stacja kolejowa);53.928000000000004;14.5347
Warszawa  Aleje Jerozolimskie;52.20611935262097;20.941506367983376
Warszawa - Choszczówka 01;52.35732986742529;20.972614633437065
Warszawa - Stadion;52.245436693511365;21.043607625982773
Warszawa Aleje Jerozolimskie;52.206109999999995;20.940833
Warszawa Aleje Jerozolimskie WKD;52.205;20.9422
Warszawa Anin;52.21388043816593;21.15915707896769
Warszawa Centralna;52.22861111;21.003055555
Warszawa Chałubińskiego WKD;52.226000000000006;21.0033
Warszawa Choszczówka;52.35777;20.9725
Warszawa Dawidy;52.1285094667674;20.99110008382993
Warszawa Falenica;52.162;21.210721
Warszawa Gdańska;52.25916575150383;20.99145792493608
Warszawa Gocławek;52.23702411759016;21.135811176229307
Warszawa Gołąbki;52.208217233549426;20.863989692335995
Warszawa Grójecka;52.22;20.9853
Warszawa Główna Osobowa;52.225;20.9858
Warszawa Główna Towarowa;52.21413;20.904056
Warszawa Jeziorki;52.10944;20.993333
Warszawa Kaliska;52.22694;20.995
Warszawa Kasprzaka;52.23009429566903;20.957934978460592
Warszawa Koło;52.239068040671064;20.95846582078111
Warszawa Lotnisko Chopina;52.17222222;20.971944444
Warszawa Marszałkowska EKD;52.228;21.0117
Warszawa Miedzeszyn;52.17302200722392;21.19994372252858
Warszawa Międzylesie;52.20416724858332;21.16884179822997
Warszawa Młynów;52.23916;20.958611
Warszawa Ochota;52.22586667403197;20.99056338741054
Warszawa Ochota WKD;52.225;20.9911
Warszawa Okęcie;52.166940000000004;20.9875
Warszawa Olszynka Grochowska;52.24972;21.106944
Warszawa Opaczewska;52.21;20.9653
Warszawa Plac Zawiszy;52.223;20.99
Warszawa Powiśle;52.23361111;21.027777777
Warszawa Powązki;52.25594444;20.971416666
Warszawa Południe;52.17972;21.022506
Warszawa Praga;52.27583;21.023056
Warszawa Płudy;52.33;20.985278
Warszawa Płudy 01;52.33346344776845;20.98625308182555
Warszawa Radość;52.18608765735392;21.186898678620643
Warszawa Rakowiec;52.196659999999994;20.966389
Warszawa Raków;52.19444444;20.935833333
Warszawa Reduta Ordona;52.21444;20.948056
Warszawa Rembertów;52.25694;21.157778
Warszawa Salomea;52.18638888;20.924444444
Warszawa Stadion;52.24444444;21.043888888
Warszawa Stadion-Strzelnica;52.207;20.955
Warszawa Stalowa;52.26279722;21.048891666
Warszawa Szczęśliwice;52.201;20.9486
Warszawa Szczęśliwicka;52.213;20.9689
Warszawa Służewiec;52.18024341275178;20.987161431908305
Warszawa Tarczyńska;52.221000000000004;20.9878
Warszawa Targowa;52.25473333;21.035302777
Warszawa Toruńska;52.29166;21.013333
Warszawa Toruńska 02;52.294723414501895;21.012814138897177
Warszawa Ursus;52.19611;20.884722
Warszawa Ursus Północny;52.20555;20.889722
Warszawa Wawer;52.22355793108963;21.14949958433202
Warszawa Wesoła;52.254136718118524;21.223027608353707
Warszawa Wesoła ;52.25400120635357;21.225902786096423
Warszawa Wileńska;52.256161756548344;21.03980401365466
Warszawa Wileńska Marki;52.265;21.0603
Warszawa Wola;52.22178165387762;20.961898305307585
Warszawa Wola Grzybowska;52.25277;21.250833
Warszawa Wschodnia Osobowa;52.25;21.0529
Warszawa Wschodnia Towarowa;52.25933;21.087333
Warszawa Włochy;52.206109999999995;20.915278
Warszawa Włochy EKD;52.205;20.9156
Warszawa ZOO;52.26346307249664;21.01745990266725
Warszawa Zachodnia;52.22029707549796;20.965136632651976
Warszawa Zachodnia EKD;52.22113611;20.975577777
Warszawa Zachodnia WKD;52.218999999999994;20.9656
Warszawa Zacisze;52.286;21.0772
Warszawa Zacisze Wilno;52.2778;21.08001
Warszawa Zacisze-Wilno;52.27785931360323;21.080045563959754
Warszawa Zoo;52.26361;21.017778
Warszawa Śródmieście;52.22944444;21.007777777
Warszawa Śródmieście WKD;52.227;21.0011
Warszawa Żerań;52.31425375394352;20.998965777612764
Warszawa Żwirki i Wigury;52.19339135907155;20.980453760370462
Warszawa-Falenica;52.16200569435996;21.210836481311656
Warszawa-Jeziorki;52.109583921716116;20.993187458230782
Warszawa-Okęcie;52.16705213217914;20.98731455096468
Warszawa-Powiśle;52.23351149584569;21.02722942936177
Warszawa-Praga;52.27741651111679;21.022539509725537
Warszawa-Rakowiec;52.196852684221135;20.965909281404798
Warszawa-Salomea Wkd;52.18648640012013;20.924447960736718
Warszawa-Ursus;52.19668011395861;20.885683066426047
Warszawa-Ursus Płn.;52.205731670189905;20.889630904850513
Warszawa-Włochy;52.20625290682912;20.915043942025484
Warszowice;49.98895967048876;18.71554767763917
Warszówka;51.993970876021564;21.309514182425076
Warta Złotnicka;51.235;15.6545
Wartule (przystanek kolejowy);53.841;19.3503
Warzymice Wąskotorowe;53.387;14.4722
Warząchewka;52.583999999999996;19.0806
Warząchewka Nowa;52.584752950135886;19.080754745300254
Wasilków;53.248238298162576;23.209077030451283
Wasilówka (przystanek kolejowy);53.98834;22.709728
Wawrzyszew;52.286;20.9394
Wawrów;52.73047920542163;15.296312138137354
Wałbrzych Dolny;50.773;16.2758
Wałbrzych Fabryczny;50.761418469502814;16.267595970199036
Wałbrzych Główny;50.7434183598571;16.28108994021019
Wałbrzych Miasto;50.78472761315254;16.284239012638295
Wałbrzych Szczawienko;50.815;16.3022
Wałbrzych Towarowy;50.768;16.2722
Wałbrzych-Szczawienko;50.81599648926302;16.302793968264822
Wałcz;53.27450873632834;16.484510990991346
Wałcz Południowy;53.269;16.4858
Wałcz Raduń;53.27731914889921;16.45991531605998
Wałdowo Szlacheckie;53.38809894086739;18.722698154333653
Wałdowo Szlacheckie (przystanek kolejowy);53.387;18.7225
Wałki;50.05434813307697;21.156847982382324
Wałowice;51.98444444;14.795833333
Ważne Młyny;51.0378819770461;19.146726731682
Wejherowo;54.60575562637776;18.229390424357053
Wejherowo Cementownia;54.61555555;18.208611111
Wejherowo Nanice;54.60368702229754;18.24850911355965
Wejherowo Śmiechowo;54.60195324026461;18.27455488379137
Wenecja Muzeum;52.79797931415038;17.750292778793106
Wenecja Ośrodek Wypoczynkowy;52.81128129827293;17.742595115452954
Werbkowice;50.74547890689293;23.76764286817428
Werbkowice (stacja kolejowa);50.745;23.7662
Werbkowice LHS;50.746;23.7592
Werbkowice Wąskotorowe;50.74584;23.766956
Werchrata;50.248000000000005;23.486
Wiardunki (przystanek kolejowy);52.77;16.8953
Wiatrowiec;54.2399733590209;20.95769334361522
Wiatrowiec (przystanek kolejowy);52.797;17.1275
Wiatrowiec Warmiński;54.239740000000005;20.957522
Wichów;51.739;15.4753
Wicimice (przystanek kolejowy);53.887;15.4075
Widacz;49.63249420906906;21.846520685626963
Widawa;51.178000000000004;17.0233
Widełka;50.20150683656204;21.873023263468443
Widełka (przystanek kolejowy);50.201;21.8736
Widuchowa;53.12374077719902;14.4461179511916
Widzieńsko (przystanek kolejowy);53.663000000000004;14.7506
Widzim Stary;52.08219217363457;16.125109629433055
Widzino;54.428500532355464;16.962200718456998
Widzino (przystanek kolejowy);54.428000000000004;16.9625
Widziszew;52.03625547738881;16.604310736950694
Widzów Teklinów;50.98049550583829;19.36682858088736
Wiechowo (przystanek kolejowy);53.38399999999999;15.3122
Wiekowo (przystanek kolejowy);54.303000000000004;16.3867
Wiekowo Wąskotorowe;52.425;17.8433
Wielanowo;53.87;16.3278
Wielawino;53.798;16.4436
Wielbark;53.283;20.9364
Wielboki;53.42202976208864;16.292542037857938
Wielewo (stacja kolejowa);54.31;21.2872
Wieleń Południowy;53.097;17.1236
Wieleń Północny;52.90739772801022;16.18007337701457
Wielgus (przystanek kolejowy);50.233000000000004;20.4667
Wielichowo;52.111999999999995;16.3589
Wielichowo Zachód;52.121;16.3442
Wieliczka Bogucice;49.998526876600465;20.036110442543887
Wieliczka Park;49.989343622554856;20.04920461736678
Wieliczka Rynek-Kopalnia;49.98564400033473;20.056851495144766
Wieliczka Towarowa;49.98361;20.061111
Wieliczki;53.984426345978434;22.578328883352857
Wieliczki Oleckie;53.983000000000004;22.5833
Wieliszew;52.428172702153425;20.974825543940767
Wielki Klincz (przystanek kolejowy);54.106;18.0564
Wielkie Drogi;49.959539158866576;19.711004567664254
Wielkie Rychnowo;53.14231016991342;18.813925629434195
Wielkie Wierzno (przystanek kolejowy);54.258;19.7894
Wielkopole (przystanek kolejowy);52.406000000000006;18.2165
Wielowieś;50.625;21.7589
Wielowieś Kujawska;52.798;18.1342
Wielowieś Legnicka;51.336000000000006;16.3539
Wieluń;51.2235201598415;18.582556002745587
Wieluń Dąbrowa;51.2;18.5508
Wieluń Dąbrowa Wąskotorowy;51.972;19.2658
Wieluń Niedzielisko;51.226000000000006;18.5544
Wieluń Wąskotorowy;51.222;18.5739
Wieluń-Dąbrowa;51.23967675565103;18.550228588945565
Wieniawa;51.36347229340107;20.78952524554581
Wieprzyce;52.71772464023105;15.180919036595814
Wiercholma Wielka;49.40234266624995;20.75571495929984
Wierchomla Wielka;49.416000000000004;20.08.
Wierna Rzeka;50.86501104721807;20.31264353061572
Wieruszów;51.299857263258154;18.13183775244745
Wierzawice;50.238660926864576;22.46432799941887
Wierzawice (przystanek kolejowy);50.2392;22.464222
Wierzbica Górna;51.022253308156735;17.975600987716476
Wierzbica Górna (przystanek kolejowy);51.021;17.9767
Wierzbice Wrocławskie;50.96500425269578;16.898633111115338
Wierzbięcice;50.41418;17.429733
Wierzbka Dolna (przystanek kolejowy);53.983000000000004;15.6661
Wierzbno;52.567354449463004;15.782475863900222
Wierzbno (stacja kolejowa);52.56750555;15.782619444
Wierzbowa Śląska;51.3968697265921;15.758902477673905
Wierzchosławice;52.868197878678295;18.357881031020344
Wierzchowice;51.5027590115995;17.351928155166544
Wierzchowice (przystanek kolejowy);51.501999999999995;17.3522
Wierzchowo Człuchowskie;53.61796460073042;17.447431543464074
Wierzchowo Pomorskie;53.446999999999996;16.0928
Wierzchucin;53.548;18.1136
Wierzchucin Stary;53.556940000000004;18.091944
Wiesiółka;50.41470762226044;19.34891568457691
Wiesiółka (stacja kolejowa);53.288000000000004;16.6333
Wieszowa;50.38;18.7378
Wietrzno (przystanek kolejowy);54.089;16.7103
Wiewiecko;53.526;15.65
Wiewiórowo (przystanek kolejowy);54.123000000000005;16.4353
Wieża (przystanek kolejowy);51.62;16.7211
Wieżyca;54.2344612412674;18.128446703075884
Wiktorowo;52.463235774222234;19.106468738998355
Wilanowska;52.181000000000004;21.0231
Wilcza Góra (przystanek kolejowy);53.364;17.8353
Wilcze Tułowskie;52.349621656006576;20.30287706628405
Wilczkowice;50.888000000000005;16.8794
Wilczkowo (przystanek kolejowy);53.928000000000004;15.0767
Wilczyce (stacja kolejowa);50.165;16.0341
Wilczyn;52.473;18.1708
Wilczyska;49.67608380392232;20.943041898764864
Wilczyska (przystanek kolejowy);49.676;20.9422
Wilkasy;53.98588213008693;22.63245877045312
Wilkasy (przystanek kolejowy);53.98583000000001;22.633069
Wilki (ładownia kolejowa);53.58863;21.836672
Wilknity (przystanek kolejowy);54.28306;20.201403
Wilkocin (przystanek kolejowy);51.486000000000004;15.8333
Wilkoszewice;51.25146653745435;19.630351101488216
Wilkowice;51.88675788623206;16.541272231207206
Wilkowice Bystra;49.760589538570386;19.087831904768738
Wilkowo Polskie (przystanek kolejowy);52.06196;16.433617
Wilkowo Świebodzińskie;52.2565;15.46855
Wilkołaz;50.98570001763577;22.328743405094105
Wilkołaz Wieś;51.00704625132279;22.33592083190151
Wilków;51.25487079497582;21.854022891856165
Wilków Głogowski;51.696000000000005;16.2081
Wilków Namysłowski;51.09393069957221;17.659588365453914
Wilków Wielki;50.746;16.8431
Winiary Fabryka;51.747;18.1319
Winnagóra (przystanek kolejowy);52.04;15.6344
Wipsowo;53.8946788533442;20.79677152564098
Wipsowo (przystanek kolejowy);53.894459999999995;20.796678
Wirów (przystanek kolejowy);53.222;14.5561
Wistka;51.15;19.0853
Wisła Dziechcinka;49.64729855377229;18.86534079334605
Wisła Głębce;49.62174326685778;18.875890683429027
Wisła Kopydło;49.63496327089933;18.869700266765314
Wisła Obłaziec;49.677535197993976;18.84831889545082
Wisła Uzdrowisko;49.65863471061823;18.854347171074195
Wisłoczanka;49.95138672341708;21.91460994037499
Witanów;52.18595351873135;20.57531704327347
Witaszyce;51.9361175387001;17.562174252294987
Witaszyce (stacja kolejowa);51.93611111;17.561388888
Witaszyce Wąskotorowe;51.93600000000001;17.5592
Witkowo;52.442;17.7697
Witków Szprotawski;51.636;15.5383
Witków Śląski;50.79422487145571;16.12737971797497
Witnica;52.66736653926444;14.896522088794965
Witnica Chojeńska;52.866037367972325;14.451096111722453
Witonia;52.156907684119155;19.27651281923113
Witonia (stacja kolejowa);52.157;19.2763
Witoszyce (stacja kolejowa);51.742;16.5208
Witoszyn Górny;51.538340000000005;15.0825
Witosław (przystanek kolejowy);53.236999999999995;17.4842
Witowo;52.63979691992086;23.485280851068488
Wituchowo (przystanek kolejowy);52.541000000000004;16.1269
Wiącków;52.867;23.7861
Wiązów;50.397;16.5144
Więcbork;53.356;17.4822
Więckowice (przystanek kolejowy);51.011;18.4219
Więckowy (przystanek kolejowy);54.06399999999999;18.3836
Więcławice;52.84107952758857;18.30437371531546
Wińsko;50.397;16.5144
Wiślica;50.5;20.53
Wiśniewa (przystanek kolejowy);52.43600000000001;18.2122
Wiśniowa;49.86595014994956;21.651469469349408
Wkra;52.58474178513897;20.57213256350186
Wleń;51.01604582290884;15.668847774899481
Wlocławek Zazamcze;52.66869693792543;19.036883613036565
Wnory (przystanek kolejowy);53.01667;22.604458
Wodnica Ustka;54.571000000000005;16.8422
Wodzisław Śląski;50.00790072021048;18.476213500373166
Wodzisław Śląski Radlin;50.01966250106713;18.48083793385496
Wodzisław Śląski Turczyczka;49.982;18.4356
Wojanów;50.884741746273505;15.821509954027233
Wojaszówka;49.77620699903051;21.65906182231437
Wojaszówka (przystanek kolejowy);49.776;21.6589
Wojcieszów;50.94427057075527;15.922425692802888
Wojcieszów Dolny;50.397;16.5144
Wojcieszów Górny;50.397;16.5144
Wojkowice;50.39;18.8883
Wojnowice;52.327174309679954;16.467555952435674
Wojnowice (przystanek kolejowy);50.051;18.1583
Wojsław;50.269;21.4672
Wojsławice;50.928000000000004;23.5544
Wojtal;53.89588269039164;18.03900198280013
Wojtal (przystanek kolejowy);53.895;18.0388
Wola Bierwiecka;51.54370920335529;21.17735906721449
Wola Duża (przystanek kolejowy);50.56723;22.785578
Wola Filipowska;50.130699926054895;19.577946273872886
Wola Grzybowska 01;52.25293827735017;21.248411362291762
Wola Grzybowska 02;52.25270874471529;21.253253505696023
Wola Krzysztoporska (przystanek kolejowy);51.35222;19.584731
Wola Książęca;51.953;17.6014
Wola Lipienicka;51.2770897403645;21.026556544964247
Wola Lipieniecka;51.27;21.0244
Wola Mała;50.56729606775579;22.785277962553817
Wola Michowa;49.23033;22.160639
