station,voivodeship,latEPSG2180,lonEPSG2180,latWGS84,lonWGS84
Sosnowiec-Dańdówka,śląskie,512336.32,266490.76,50.26546990134514,19.173140702023698
Przyszowice,śląskie,481216.23,264462.46,50.24705277331173,18.73647061979321
Stanice Wąskotorowe,śląskie,464996.85,259323.64,50.20008483786722,18.509399931787087
Knurów Szczygłowice,śląskie,475252.45,258748.41,50.195427949094906,18.653175345610084
Gierałtowice,śląskie,481328.41,263205.54,50.235748722634696,18.738106410074817
Taciszów,śląskie,464998.88,276878.29,50.35800637592174,18.50780267367707
Ligota Toszecka,śląskie,461890.7,287861.2,50.456612434849305,18.46298089706873
Kotulin,śląskie,460048.06,289183.06,50.46838065272433,18.43687536146756
Toszek,śląskie,465469.76,286174.39,50.44166013211696,18.513568963930187
Pyskowice,śląskie,472968.91,279657.94,50.38343234248934,18.619677027530383
Rudziniec Gliwicki,śląskie,457659.24,277893.42,50.36665561514925,18.404481381022144
Knurów,śląskie,477796.84,261168.99,50.217305185864625,18.68869150081787
Toszek Północ,śląskie,467302.75,287736.32,50.455815952527935,18.539253141662982
Paczyna,śląskie,469616.23,282859.54,50.4120697760491,18.57224758164337
Bieruń Stary - Mleczarnia,śląskie,505230.44,247320.29,50.093109174690404,19.073145744548675
Bieruń Stary ,śląskie,506534.65,246595.27,50.086573535110404,19.09137220812294
Lędziny Lo,śląskie,508802.25,251112.82,50.12718668968324,19.123183563123806
Gliwice,śląskie,476975.34,270494.34,50.30116653265385,18.676606044383075
Gliwice-Łabędy,śląskie,473089.63,274868.55,50.34035256101479,18.621718108008384
Gliwice Kuźnica,śląskie,473073.44,276679.57,50.356643782502346,18.6213609973841
Lokomotywownia Jaworzno Szczakowa,śląskie,519728.35,265057.52,50.25237528309682,19.276812339844987
Jaworzno Szczakowa,śląskie,521182.52,264398.68,50.24639781132898,19.297178938480624
Jaworzno Ciężkowice,śląskie,524155.48,260415.62,50.21045111092264,19.33863334145857
Mysłowice,śląskie,510126.04,263396.55,50.237675423615855,19.14203668094192
Mysłowice - Brzęczkowice,śląskie,510504.89,260651.59,50.212974123477714,19.147274678919164
Mysłowice Kosztowy,śląskie,511572.82,255991.38,50.171028982830315,19.162104603574218
Mysłowice - Brzezinka,śląskie,511019.96,258930.75,50.1974833794194,19.154445775812
Piasek,śląskie,495746.16,238255.27,50.0115620069903,18.940612366797243
Radostowice,śląskie,492126.24,239238.68,50.02037259589547,18.890054746356963
Warszowice,śląskie,479615.6,235780.06,49.98895967048876,18.715547677639172
Suszec,śląskie,485115.73,240884.34,50.035043998130554,18.792100107167272
Kobiór,śląskie,494522.51,244301.07,50.06594416657171,18.923442625127834
Pszczyna Czarków,śląskie,494316.72,238264.86,50.01163635668653,18.92065590690808
Pszczyna,śląskie,496668.01,234211.47,49.97518677742027,18.95351734236066
Suszec Kopalnia,śląskie,483790.55,241402.84,50.03967411605036,18.773568522285704
Suszec Rudziczka,śląskie,482476.83,242068.4,50.0456246439141,18.755186752666603
Goczałkowice,śląskie,497597.99,230807.36,49.944565103052625,18.96651220023916
Goczałkowice Zdrój,śląskie,498405.64,229730.39,49.9348784729588,18.977776568543984
Pawłowice Śląskie,śląskie,479233.41,231489.39,49.95034466288163,18.710446199423426
Górki Śląskie,śląskie,456316.52,252966.91,50.14232244802631,18.388474322785868
Chałupki,śląskie,450552.55,229009.67,49.926349134904,18.31088173541664
Nędza,śląskie,449395.72,254619.18,50.15663547002675,18.291377645915713
Roszków Raciborski,śląskie,449397.35,233288.97,49.96474961545023,18.294221416982566
Krzyżanowice,śląskie,448089.23,236055.25,49.98952283506271,18.275604443010174
Rudyszwałd,śląskie,449998.86,230571.46,49.94035319363346,18.302963265067664
Nędza Wieś,śląskie,450915.39,255504.42,50.16472683486351,18.31254205278734
Tworków,śląskie,446256.53,239064.34,50.01643005806987,18.249610790229646
Kuźnia Raciborska,śląskie,449942.84,259466.4,50.20028658334953,18.298400118501924
Racibórz Markowice,śląskie,447878.1,249890.63,50.11396672766652,18.270774728898832
Szymocice,śląskie,453463.15,254015.26,50.15153615983312,18.348404483646142
Racibórz,śląskie,444681.67,247299.73,50.09037013670488,18.226433875243448
Łuków Śląski,śląskie,457765.38,248252.89,50.10001974245242,18.409277883702515
Sumina Wieś,śląskie,457873.28,250719.98,50.12222160881984,18.410514565931997
Sumina,śląskie,457276.52,252344.02,50.13678888370898,18.40198245222707
Szczejkowice,śląskie,476502.87,245880.2,50.07971149291323,18.671492722422947
Leszczyny,śląskie,472698.06,252629.88,50.14027148886878,18.617816867270477
Czerwionka,śląskie,477472.41,253595.86,50.14916252181161,18.68459173742201
Szczygłowice Kopalnia,śląskie,474188.65,257239.66,50.18180934958508,18.638369538274727
Wodzisław Śląski Radlin,śląskie,462819.6,239283.04,50.01966250106713,18.480837933854957
Bełsznica,śląskie,455069.06,234146.19,49.972915672784985,18.373221913346963
Bluszczów,śląskie,451725.73,236068.24,49.98994541056408,18.326344967803152
